rcid,year,n_postings
10809616,2026,1
10810105,2022,2
10810105,2023,15
10810105,2024,6
10810105,2025,3
10810225,2024,1
10812545,2022,1
10812545,2025,1
10814828,2023,2
10817341,2024,1
10818081,2024,1
10818087,2022,1
10818098,2022,1
10822905,2026,1
10824507,2024,1
10836553,2023,20
10839001,2023,2
10839001,2025,2
10839130,2026,1
10839490,2022,3
10839490,2023,3
10839490,2024,1
10839490,2025,2
10839985,2025,1
10840897,2023,1
10840995,2021,1
10841129,2021,2
10841481,2020,2
10842031,2022,1
10842031,2023,2
10842036,2024,1
10842037,2021,4
10842037,2022,6
10842037,2023,5
10842037,2024,1
10842041,2024,1
10843560,2024,1
10843560,2025,5
10845957,2022,1
10859397,2023,2
10859397,2024,1
10865212,2024,1
10870700,2023,4
10870700,2024,2
10870700,2025,3
10870807,2022,5
10870807,2023,10
10870807,2024,5
10870807,2025,1
10870807,2026,2
10872760,2024,1
10875544,2025,1
10879407,2024,6
10879407,2025,17
10879457,2026,1
10880437,2021,2
10880437,2022,2
10880437,2023,8
10880437,2024,2
10880437,2025,1
10881730,2023,1
10881730,2024,9
10884919,2024,1
10885192,2023,1
10892579,2023,2
10916700,2022,2
10916700,2023,2
10916700,2024,1
10916839,2025,1
10917710,2022,1
10918340,2023,1
10918340,2025,2
10918400,2023,1
10918410,2022,1
10918931,2024,56
10922025,2024,1
10923907,2020,1
10923907,2021,5
10923907,2022,8
10923907,2023,5
10923907,2024,9
10923907,2025,17
10923907,2026,2
10924324,2024,1
10938783,2024,5
10938783,2025,3
10938783,2026,1
10940150,2021,2
10940150,2023,2
10943229,2025,1
10947094,2022,1
10950422,2021,2
10950422,2022,1
10950422,2023,2
10950422,2024,1
10950767,2023,1
10953333,2024,5
10953333,2025,1
10953486,2026,2
10954935,2024,1
10958643,2024,1
10962881,2021,1
10965210,2024,1
10965226,2025,1
10967780,2022,1
10970293,2023,1
10970293,2024,1
10971406,2022,1
10971406,2026,1
10971445,2024,1
10972783,2024,1
10973377,2024,1
10976123,2025,1
10976728,2023,1
10976926,2025,1
10984829,2021,2
10984829,2022,6
10984829,2023,8
10984829,2024,2
10984829,2025,7
10984829,2026,1
10985842,2022,1
10985842,2023,70
10985842,2024,1
10986572,2022,1
10986572,2023,6
10986572,2024,10
10987065,2022,1
10987065,2023,3
10987065,2024,9
10987065,2025,13
10987211,2020,32
10987211,2021,152
10987211,2022,310
10987211,2023,123
10987211,2024,37
10987211,2025,27
10987211,2026,16
10996749,2021,1
10997565,2021,1
10997565,2023,1
10997565,2024,3
10999159,2023,1
10999759,2025,1
11007685,2020,1
11007685,2022,1
11010324,2022,4
11010324,2023,17
11010324,2024,22
11010324,2025,16
11010324,2026,13
11011752,2024,1
11011752,2025,7
11011921,2024,1
11014198,2025,2
11014228,2023,4
11014228,2024,4
11014228,2025,1
11014878,2025,4
11018441,2024,4
11019115,2023,3
11019115,2024,4
11026108,2021,1
11026108,2022,1
11026108,2023,6
11026108,2025,4
11026108,2026,1
11028279,2022,5
11028279,2023,2
11028279,2025,19
11028279,2026,1
11028582,2023,2
11028582,2024,1
11028582,2026,1
11028584,2025,1
11029082,2024,2
11030696,2022,2
11030973,2021,1
11031435,2021,1
11031454,2022,4
11031454,2023,4
11031454,2024,13
11031454,2025,1
11031508,2022,2
11031508,2024,1
11031996,2024,2
11032997,2023,1
11033086,2023,1
11045150,2022,3
11045150,2023,2
11045613,2023,1
11045613,2024,1
11045613,2025,1
11045613,2026,1
11046978,2025,4
11048020,2022,2
11048020,2023,13
11048020,2024,14
11048020,2025,17
11048020,2026,6
11049531,2023,2
11049531,2025,2
11049531,2026,1
11053890,2024,3
11055133,2023,1
11059604,2022,1
11059604,2023,2
11059634,2022,3
11060218,2025,4
11060218,2026,2
11060965,2021,4
11060965,2023,6
11060965,2024,3
11060965,2025,2
11060965,2026,1
11064303,2020,1
11064303,2021,1
11066921,2023,1
11066921,2024,2
11067050,2025,1
11073405,2023,1
11073405,2025,1
11075411,2024,4
11075411,2025,2
11076698,2021,1
11076698,2022,2
11078506,2021,1
11078833,2025,1
11080364,2020,1
11080364,2021,2
11080364,2022,1
11080364,2023,1
11080364,2024,6
11080364,2025,3
11088700,2025,1
11091138,2022,3
11091138,2025,4
11091138,2026,1
11091891,2022,4
11091891,2023,2
11094242,2024,1
11094242,2025,7
11094242,2026,2
11097110,2021,2
11097110,2022,3
11097110,2025,1
11097558,2025,1
11098210,2022,4
11098210,2024,2
11099123,2021,1
11100859,2022,1
11100859,2023,1
11116723,2021,1
11116723,2022,3
11116723,2023,27
11116723,2025,4
11119274,2022,6
11119274,2023,7
11119274,2024,3
11119274,2025,9
11120544,2025,1
11121299,2021,2
11121299,2022,1
11121299,2023,4
11121299,2024,1
11121299,2025,1
11123286,2022,1
11123286,2023,1
11124260,2022,1
11124260,2023,6
11124260,2025,1
11126820,2020,1
11126820,2021,2
11128206,2024,1
11129392,2025,1
11149307,2022,8
11149307,2023,57
11149307,2024,23
11149307,2025,20
11149307,2026,16
11150353,2022,5
11157050,2023,1
11158366,2021,4
11158366,2022,4
11158366,2023,6
11159489,2024,1
11159489,2025,8
11159489,2026,1
11165090,2022,1
11165090,2023,1
11165090,2024,2
11165090,2025,1
11165857,2020,1
11165857,2022,1
11165857,2023,1
11165857,2025,2
11165908,2023,1
11166047,2021,1
11166047,2022,2
11166047,2023,2
11166047,2024,2
11166047,2025,2
11168305,2021,1
11168305,2024,1
11171286,2025,1
11172918,2022,9
11172918,2023,16
11172918,2024,5
11172918,2025,2
11174063,2024,1
11184399,2025,2
11185336,2021,1
11185336,2023,4
11185336,2025,1
11188496,2021,1
11188496,2024,2
11188496,2025,2
11189023,2023,1
11189570,2021,1
11189570,2025,3
11189570,2026,1
11192632,2023,2
11192632,2024,3
11192632,2025,4
11192632,2026,4
11192821,2023,1
11192848,2022,2
11193279,2021,5
11193279,2022,2
11193279,2023,3
11193279,2024,9
11193279,2025,11
11194113,2021,1
11194113,2022,2
11194564,2022,1
11194857,2024,1
11194857,2025,1
11195630,2022,1
11195630,2023,3
11195630,2025,5
11195630,2026,2
11197126,2022,5
11197249,2022,2
11197249,2023,1
11197249,2024,1
11197249,2025,1
11197754,2025,1
11197826,2025,1
11198073,2021,1
11198073,2023,1
11198073,2024,2
11203737,2023,5
11203737,2026,1
11204520,2022,2
11204520,2023,2
11204520,2025,1
11212475,2023,3
11212475,2024,1
11213898,2025,2
11213898,2026,1
11213999,2025,1
11215179,2021,3
11215179,2022,6
11216505,2022,3
11216505,2023,11
11216505,2024,6
11216505,2025,3
11225669,2021,3
11226640,2025,2
11226643,2022,2
11226643,2023,1
11227045,2022,2
11227045,2023,1
11227744,2025,5
11227744,2026,1
11230897,2022,1
11235091,2022,2
11235091,2023,1
11235091,2024,2
11235091,2025,3
11235091,2026,1
11240129,2024,1
11241574,2021,2
11241574,2022,2
11241574,2023,1
11241867,2024,2
11248612,2024,1
11251896,2024,1
11254662,2021,2
11254662,2022,4
11254662,2023,6
11254662,2024,20
11254662,2025,27
11254662,2026,5
11256790,2025,1
11258703,2024,1
11258703,2025,1
11259939,2024,2
11259939,2025,2
11260187,2021,1
11260187,2022,1
11260187,2023,1
11261515,2021,35
11261515,2024,1
11264006,2022,1
11264006,2024,1
11265177,2021,1
11265177,2022,2
11269639,2023,1
11273839,2024,3
11274520,2020,2
11274520,2021,2
11274520,2025,6
11274520,2026,5
11274996,2022,1
11279650,2021,1
11279651,2022,1
11279870,2023,1
11279870,2024,8
11279870,2025,14
11279870,2026,1
11282896,2021,1
11282896,2022,14
11282896,2023,7
11282896,2024,3
11282896,2025,5
11284176,2025,1
11284255,2021,4
11284255,2024,2
11284255,2025,1
11284255,2026,1
11284667,2025,1
11284669,2020,1
11284669,2021,3
11285806,2021,1
11285988,2022,1
11285988,2024,1
11285988,2025,2
11285988,2026,1
11286729,2023,1
11291042,2022,1
11291042,2024,2
11291970,2021,1
11291970,2025,1
11291970,2026,1
11291971,2021,1
11296625,2024,1
11305412,2021,2
11305854,2024,1
11308058,2020,1
11308183,2022,9
11308183,2023,9
11308183,2024,12
11308183,2025,3
11308636,2022,1
11308636,2025,1
11308870,2021,1
11308870,2023,2
11309290,2022,1
11309290,2024,1
11309290,2025,3
11310533,2024,1
11310533,2025,2
11311288,2023,3
11313119,2025,2
11314027,2024,1
11314027,2025,2
11314095,2026,1
11314585,2023,2
11314585,2024,3
11315556,2023,1
11317346,2024,1
11319781,2020,4
11319781,2021,36
11319781,2022,29
11319781,2023,32
11319781,2024,19
11319781,2025,27
11319781,2026,13
11321483,2022,1
11321483,2023,1
11322227,2022,9
11322227,2023,11
11322227,2024,4
11322227,2025,5
11322400,2022,5
11322400,2023,39
11322400,2024,57
11322400,2025,96
11322400,2026,28
11323720,2024,13
11323720,2025,16
11324139,2021,3
11324139,2022,8
11324139,2023,6
11324139,2024,4
11325745,2023,1
11325745,2024,4
11325745,2025,2
11326225,2025,3
11328542,2021,1
11329555,2023,6
11329555,2024,3
11329555,2025,4
11331008,2021,1
11331266,2025,2
11331266,2026,2
11331279,2024,13
11331761,2021,2
11332075,2020,1
11332075,2022,1
11332075,2023,3
11332075,2024,1
11332075,2025,1
11332339,2022,1
11333611,2021,1
11336395,2023,1
11336395,2024,3
11336395,2025,3
11336973,2024,1
11337043,2023,2
11337043,2024,6
11337043,2025,1
11337043,2026,1
11338350,2024,1
11338643,2024,5
11338643,2026,1
11338718,2022,3
11338718,2023,3
11338718,2024,5
11338861,2025,1
11341306,2021,1
11341306,2024,1
11341306,2025,3
11343113,2023,1
11350315,2022,3
11350315,2023,4
11350315,2024,1
11350315,2025,2
11355128,2023,4
11355128,2024,2
11355128,2025,2
11357403,2024,1
11357423,2022,1
11357423,2023,2
11357423,2024,2
11357572,2022,3
11357572,2023,7
11363154,2024,1
11363275,2023,1
11363322,2023,1
11364114,2020,1
11364114,2025,1
11364437,2023,2
11364437,2025,2
11370403,2024,2
11370653,2023,1
11372407,2021,1
11374918,2021,1
11375847,2022,1
11376533,2022,4
11376921,2024,1
11379858,2022,1
11379858,2023,7
11379858,2024,1
11383072,2021,2
11383072,2022,1
11383072,2023,3
11383072,2024,8
11383072,2025,4
11387341,2022,2
11387341,2023,4
11387529,2022,1
11387604,2021,1
11387604,2022,1
11387701,2022,1
11387701,2023,2
11393385,2024,1
11393524,2020,1
11393524,2021,1
11393524,2022,2
11393524,2024,2
11395167,2024,1
11395167,2025,1
11396947,2021,10
11396947,2022,1
11396947,2025,3
11397440,2022,1
11397440,2023,5
11397440,2024,5
11397440,2025,3
11397440,2026,3
11398780,2025,1
11399558,2024,1
11399558,2025,1
11404728,2025,8
11404728,2026,1
11407252,2022,1
11407252,2023,2
11407252,2024,2
11410834,2023,2
11414821,2021,1
11414821,2023,1
11414821,2025,1
11414886,2022,1
11414886,2024,3
11414886,2025,2
11414886,2026,1
11419470,2021,1
11419470,2022,1
11419470,2023,1
11419470,2026,1
11420272,2024,1
11420272,2026,1
11422455,2023,1
11422793,2021,1
11422793,2024,1
11423351,2025,1
11424814,2024,1
11424814,2025,2
11427581,2020,1
11427581,2021,1
11427810,2020,2
11427810,2022,1
11429797,2025,2
11433806,2021,1
11441051,2024,2
11442502,2023,1
11443399,2022,1
11445836,2021,3
11445836,2022,1
11445836,2023,3
11445836,2024,1
11445836,2025,2
11448866,2020,1
11448892,2022,1
11449426,2021,3
11449426,2022,4
11449426,2023,7
11449426,2024,3
11449502,2022,1
11450894,2021,4
11450894,2022,5
11450894,2023,2
11450894,2024,4
11453708,2024,2
11453708,2025,16
11454838,2024,4
11455128,2024,2
11455128,2025,10
11457073,2023,1
11457147,2022,7
11457147,2023,9
11457147,2024,6
11457147,2025,11
11457398,2025,3
11457886,2024,1
11463306,2023,3
11464368,2023,1
11465683,2025,5
11466211,2026,1
11466387,2021,2
11466387,2025,1
11467669,2023,2
11480998,2024,4
11480998,2025,7
11480998,2026,1
11481532,2024,10
11481532,2025,38
11481532,2026,8
11483736,2022,1
11483736,2025,1
11485027,2024,5
11485342,2023,2
11486819,2023,1
11487568,2022,1
11494317,2025,1
11499872,2022,12
11499872,2025,2
11499872,2026,2
11504480,2021,2
11504480,2022,14
11504480,2023,4
11504480,2025,1
11504910,2023,6
11505580,2021,1
11505580,2022,2
11505580,2023,1
11505580,2024,3
11505580,2025,2
11507432,2025,2
11507432,2026,1
11507670,2024,1
11507670,2025,2
11513702,2023,2
11514304,2023,1
11514304,2024,3
11514304,2025,4
11516854,2024,1
11517038,2025,1
11517153,2020,1
11517153,2021,1
11517153,2023,2
11517589,2021,1
11517910,2022,1
11518431,2020,1
11518431,2021,2
11518431,2022,5
11518431,2024,2
11518431,2025,2
11521198,2021,1
11521198,2023,1
11521198,2024,11
11521198,2025,1
11521396,2021,3
11521396,2022,10
11521396,2023,9
11521396,2025,3
11521396,2026,1
11527981,2024,1
11530926,2022,1
11530926,2023,1
11530926,2024,1
11533089,2024,1
11533089,2025,2
11537809,2021,1
11554104,2023,1
11554104,2024,1
11554831,2021,1
11556251,2022,1
11556251,2023,14
11556251,2024,1
11556251,2025,1
11557770,2020,1
11557770,2021,1
11557770,2022,1
11557770,2023,2
11557770,2024,2
11557770,2025,3
11558377,2020,1
11558869,2023,9
11558869,2025,8
11560037,2025,1
11560822,2020,1
11560822,2021,1
11560822,2022,2
11560822,2023,1
11560829,2023,1
11560829,2024,2
11560829,2025,1
11561615,2024,1
11561615,2025,2
11562122,2021,2
11562122,2023,2
11562122,2024,1
11562122,2025,4
11562122,2026,2
11565358,2023,1
11565358,2024,1
11567260,2024,2
11568607,2022,1
11568727,2024,1
11568727,2025,5
11570197,2024,1
11570423,2024,1
11570423,2025,1
11570823,2021,5
11570823,2022,319
11570823,2023,687
11570823,2024,455
11570823,2025,22
11571725,2022,1
11571886,2023,4
11573109,2021,3
11573109,2024,1
11573268,2023,1
11573670,2022,1
11573670,2024,1
11573670,2025,1
11573980,2022,4
11573980,2023,2
11573980,2025,1
11575059,2022,1
11576022,2022,2
11576022,2025,1
11586454,2022,1
11586454,2023,4
11595326,2021,18
11595326,2022,3
11595326,2023,1
11604810,2026,1
11609190,2023,15
11609190,2024,2
11610034,2022,1
11612327,2023,1
11612328,2022,2
11612328,2023,4
11612328,2025,1
11613886,2024,1
11613988,2023,3
11613988,2024,1
11615374,2022,2
11615374,2023,4
11615374,2024,3
11615374,2025,4
11616184,2022,1
11616938,2023,1
11616938,2025,1
11618606,2026,1
11620994,2025,11
11622171,2021,5
11622171,2022,1
11625762,2023,1
11630733,2018,2
11631453,2023,4
11631950,2022,2
11631950,2024,1
11631950,2025,4
11631950,2026,1
11632173,2023,1
11634788,2024,1
11637705,2021,1
11637705,2022,1
11638987,2022,8
11638987,2023,9
11638987,2024,11
11638987,2025,13
11638987,2026,1
11639421,2024,1
11639757,2020,1
11640334,2022,2
11640334,2023,6
11640334,2024,4
11640334,2025,3
11640748,2022,2
11640748,2023,1
11640748,2024,1
11644012,2022,2
11644012,2023,2
11644012,2024,1
11644012,2025,2
11645727,2022,2
11646431,2022,2
11646431,2023,1
11646945,2022,1
11647232,2023,1
11647232,2024,1
11648958,2025,37
11648958,2026,31
11650293,2023,1
11650744,2024,9
11651207,2021,1
11651211,2025,1
11652506,2025,10
11652643,2020,1
11652643,2022,1
11652643,2023,2
11652643,2026,1
11653996,2024,1
11655581,2023,3
11655581,2024,2
11657764,2024,1
11673433,2023,2
11673433,2024,1
11680394,2023,1
11680491,2024,2
11683070,2023,1
11683070,2024,27
11683070,2025,12
11683070,2026,2
11684590,2023,1
11684590,2024,6
11684961,2023,1
11684961,2024,6
11684961,2025,5
11687187,2022,1
11688807,2023,1
11688807,2025,1
11689870,2020,1
11689870,2021,5
11689870,2022,22
11689870,2023,33
11689870,2024,16
11689870,2025,38
11689870,2026,20
11693323,2022,1
11694635,2023,1
11695283,2021,1
11695283,2022,7
11695283,2023,1
11695283,2024,2
11695651,2020,1
11695651,2021,1
11695651,2022,3
11695651,2023,2
11695651,2024,1
11695651,2025,2
11696160,2023,2
11697440,2021,1
11700431,2025,5
11704571,2024,1
11705528,2021,3
11705528,2022,2
11705528,2023,4
11705528,2024,2
11705528,2025,1
11710265,2021,4
11710265,2023,4
11710265,2024,1
11710265,2025,6
11710265,2026,3
11712791,2021,6
11712791,2022,15
11712952,2020,1
11712952,2021,1
11712952,2022,6
11712952,2023,2
11712952,2024,1
11714319,2022,3
11714319,2023,3
11714319,2024,6
11714319,2025,3
11714319,2026,2
11717223,2022,2
11717223,2023,5
11717223,2024,6
11717223,2025,4
11717223,2026,1
11718049,2026,6
11718378,2021,2
11718378,2022,1
11718378,2025,1
11721613,2024,3
11723048,2024,1
11723513,2023,2
11728843,2023,2
11728843,2024,1
11728843,2025,2
11729479,2024,11
11729479,2025,2
11729933,2022,2
11729933,2024,1
11730385,2023,1
11731204,2023,1
11732260,2022,3
11732260,2023,2
11732260,2024,3
11732260,2025,6
11732260,2026,1
11732689,2023,2
11732689,2024,19
11732689,2025,6
11732689,2026,1
11732698,2024,1
11734294,2021,2
11734294,2023,2
11734294,2025,1
11734414,2024,3
11734414,2025,11
11734414,2026,5
11736900,2023,2
11736900,2025,2
11737806,2022,8
11737806,2023,12
11737806,2024,3
11737806,2025,6
11737806,2026,1
11739977,2024,1
11741864,2022,3
11741864,2023,32
11741864,2024,28
11741864,2025,3
11741864,2026,2
11744017,2023,2
11744017,2024,1
11744017,2025,1
11744017,2026,1
11744306,2024,2
11744406,2023,2
11744406,2024,1
11744406,2025,1
11744406,2026,1
11744749,2025,1
11747247,2023,1
11747259,2024,1
11747264,2022,3
11747264,2023,1
11747264,2024,1
11748433,2025,3
11748433,2026,3
11754476,2022,49
11754476,2023,31
11754882,2024,1
11754919,2022,1
11755669,2021,2
11755669,2023,3
11755669,2025,2
11755869,2021,1
11755869,2022,2
11761304,2022,10
11761304,2023,11
11761304,2024,2
11761304,2025,2
11763513,2022,1
11765031,2023,6
11765031,2025,1
11767029,2022,1
11767071,2021,1
11769409,2023,1
11774708,2022,3
11774708,2023,7
11774708,2026,1
11775780,2022,1
11775780,2023,10
11775780,2024,2
11783329,2023,4
11783329,2024,8
11783329,2025,6
11783903,2023,2
11784947,2024,1
11784948,2023,4
11784948,2024,7
11784948,2025,4
11784948,2026,1
11786701,2025,3
11788111,2022,3
11788111,2023,1
11788574,2024,2
11788608,2022,4
11788608,2023,18
11788608,2024,14
11788949,2020,1
11789796,2023,2
11789796,2024,3
11789796,2025,2
11790819,2023,1
11790819,2024,4
11790819,2025,2
11791032,2023,3
11791032,2024,6
11791032,2025,4
11791102,2022,2
11791497,2021,1
11795548,2021,1
11795548,2022,1
11795548,2024,3
11795548,2025,4
11798851,2025,9
11798851,2026,2
11800216,2025,1
11803298,2022,1
11804302,2023,1
11804438,2022,3
11804438,2023,5
11804438,2024,11
11804438,2025,21
11804438,2026,3
11806128,2023,1
11806128,2026,4
11807153,2024,1
11810497,2021,1
11812043,2021,1
11812043,2023,19
11814882,2022,8
11814882,2023,4
11814882,2024,3
11814882,2025,1
11814882,2026,1
11816977,2023,1
11817919,2022,1
11819316,2023,1
11819316,2024,1
11819520,2024,1
11819520,2025,1
11819621,2025,1
11819690,2022,2
11819690,2023,3
11819690,2024,2
11821694,2021,2
11821694,2025,1
11823221,2022,1
11823221,2023,4
11823794,2021,3
11823794,2022,5
11823794,2023,2
11823794,2024,1
11823907,2021,1
11832307,2020,1
11832921,2022,2
11833727,2022,5
11833727,2023,7
11833727,2024,6
11833727,2025,4
11833863,2022,1
11833863,2023,1
11835011,2023,1
11835011,2025,1
11835049,2024,1
11836356,2024,1
11836865,2023,3
11836865,2024,2
11836865,2025,1
11838491,2023,24
11838491,2024,3
11840483,2024,1
11840580,2024,1
11840671,2020,1
11843001,2020,1
11843001,2021,2
11843001,2024,2
11843984,2024,1
11843984,2025,1
11843984,2026,4
11844273,2021,3
11844273,2023,1
11844273,2024,10
11844273,2025,11
11844273,2026,2
11844952,2022,2
11845817,2022,2
11845817,2023,1
11845817,2024,10
11845817,2025,17
11845817,2026,2
11849398,2023,1
11849519,2020,1
11849519,2021,4
11849519,2022,3
11849519,2023,3
11849519,2024,5
11850901,2025,1
11852146,2023,1
11857289,2021,1
11857289,2022,2
11857289,2024,1
11857762,2022,2
11857762,2023,7
11857762,2024,20
11857762,2025,21
11857762,2026,4
11862170,2023,1
11862170,2024,5
11862170,2025,2
11862246,2025,17
11863642,2021,2
11863642,2022,7
11863642,2024,7
11863642,2025,2
11863782,2022,2
11863782,2023,14
11863782,2024,9
11863782,2025,2
11867168,2022,1
11867168,2023,2
11867168,2025,2
11871111,2021,1
11873273,2023,1
11873273,2024,1
11873520,2025,1
11873617,2021,1
11873617,2022,1
11873617,2023,1
11873963,2024,1
11873963,2025,4
11876225,2023,1
11876247,2023,1
11877602,2022,4
11877602,2024,4
11877602,2025,2
11885731,2025,1
11889049,2021,1
11889049,2022,5
11889049,2023,6
11889049,2024,5
11889049,2025,1
11889950,2025,2
11889950,2026,1
11890619,2022,1
11890619,2023,1
11890619,2024,1
11890619,2025,1
11890619,2026,1
11891045,2021,2
11891404,2024,1
11891404,2025,1
11891404,2026,1
11891952,2023,10
11891952,2025,1
11892210,2025,2
11892210,2026,1
11892257,2023,2
11893247,2024,1
11894292,2021,1
11895487,2022,1
11895487,2025,1
11895732,2023,5
11895732,2024,2
11896199,2022,1
11897581,2023,1
11897581,2024,2
11897717,2022,2
11897717,2023,18
11897717,2024,37
11897717,2025,63
11897717,2026,8
11897769,2022,1
11897769,2023,4
11897769,2024,3
11897846,2023,1
11897934,2025,1
11898025,2021,1
11898025,2024,2
11898025,2025,1
11898500,2023,1
11898500,2024,1
11898513,2023,1
11898513,2024,1
11898594,2024,1
11899650,2025,1
11900313,2020,1
11900313,2022,3
11900313,2023,9
11900313,2024,4
11900313,2025,3
11900313,2026,1
11901450,2022,1
11901971,2021,1
11901971,2022,1
11901971,2023,1
11901971,2025,4
11902157,2023,2
11902167,2021,1
11902167,2022,1
11902167,2024,1
11902167,2025,2
11903079,2022,3
11903079,2023,4
11903079,2024,1
11903079,2025,2
11903114,2024,1
11903588,2025,1
11903588,2026,1
11906842,2022,5
11912348,2023,1
11912348,2024,1
11912753,2021,2
11912753,2022,1
11912987,2021,4
11913612,2022,1
11913612,2023,6
11915399,2021,1
11915399,2022,6
11915399,2023,1
11915399,2024,1
11915430,2022,3
11915430,2023,1
11915430,2024,1
11915430,2025,1
11915430,2026,1
11915440,2022,5
11915440,2023,17
11915440,2024,87
11915440,2025,67
11915440,2026,4
11915470,2021,3
11915470,2025,1
11915595,2024,1
11915831,2020,1
11915831,2021,1
11915831,2022,1
11915831,2025,1
11915831,2026,1
11915949,2023,1
11915949,2024,3
11915949,2025,1
11915971,2022,2
11915971,2025,2
11916009,2023,1
11916009,2024,5
11916009,2025,11
11916009,2026,4
11916048,2021,2
11916048,2022,3
11916048,2023,4
11916048,2024,1
11916198,2024,1
11916207,2022,1
11916207,2025,2
11916217,2025,1
11916217,2026,3
11916374,2024,1
11916374,2025,1
11916381,2023,4
11916381,2024,2
11916381,2025,1
11916383,2021,1
11916430,2025,9
11916549,2024,1
11916549,2025,6
11916619,2021,1
11916619,2022,2
